FID,site,dep,date_releve,mean_effectif_jour,mean_temperature,mean_rainfall,mean_humidity,geometry
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5288,Bayonne,64,2024-12-10,0,,,,"MULTIPOLYGON (((338970.00334305654 6278797.473049401, 339301.39188629016 6278990.772430755, 339546.3312443324 6279019.409376142, 340504.47638020356 6278654.288322472, 341131.23297284107 6278310.6449778415, 341757.9895654785 6278432.351995732, 342067.76581241435 6277938.364687826, 342298.2969729247 6277286.874180297, 342708.93060258374 6276800.0461087385, 342730.5428988816 6276434.925055069, 341981.3166272229 6276263.103382754, 341347.3559358195 6275726.160656769, 340446.84359007597 6275361.039603099, 340446.84359007597 6274867.052295194, 340389.21079994837 6274573.523604989, 340079.4345530126 6274258.517205745, 339697.6173184173 6274143.969424201, 339207.7386023329 6274759.663749997, 338746.67628131213 6274401.701932674, 338602.5943059932 6274086.695533429, 338602.5943059932 6273843.28149765, 338436.9000343764 6273843.28149765, 337406.7139108458 6273005.650845114, 336967.2638861229 6272404.2749920115, 337075.3253676122 6272218.134847003, 336462.9769725065 6271938.924629492, 336203.62941693235 6271623.918230247, 336261.26220706 6272139.383247192, 336109.9761329751 6273077.243208579, 336153.2007255708 6273356.453426091, 336318.89499718754 6273657.141352642, 336628.67124412337 6273972.147751886, 336700.71223178285 6274401.701932674, 336571.0384539957 6274580.682841335, 336102.7720342091 6274544.886659604, 335591.2810218268 6274716.708331918, 335591.2810218268 6275081.829385588, 336001.91465148586 6275396.835784832, 336462.9769725065 6276427.765818723, 336614.2630465914 6276986.186253746, 336765.54912067635 6277229.600289526, 336815.97781203804 6277609.039815889, 336751.14092314447 6277830.976142629, 336823.18191080395 6278432.351995732, 337197.7950466332 6278410.874286692, 338191.9606763341 6278568.377486315, 338761.0844788441 6278869.065412866, 338970.00334305654 6278797.473049401)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-527e,Muret,31,2025-09-01,49.164286,,,,"MULTIPOLYGON (((565279.5619765578 6257649.0888819555, 565329.9906679194 6257269.649355593, 565106.663606175 6256818.617465766, 564321.4168406867 6256288.833976128, 563990.028297453 6256295.9932124745, 563730.6807418789 6256439.177939404, 563528.9659764323 6256038.260704002, 563428.1085937091 6255909.394449766, 562895.0052850288 6256253.037794395, 562765.3315072418 6256474.974121136, 562844.5765936673 6256961.802192695, 562851.7806924332 6257842.38826331, 562772.5356060078 6258214.668553326, 562102.5544207746 6258379.330989295, 562376.3101738805 6258916.273715279, 561367.7363466478 6259231.280114523, 561677.5125935836 6259310.031714334, 561807.1863713707 6259603.560404539, 561792.7781738387 6259875.611385705, 561331.715852818 6259990.159167249, 560834.6330379676 6260326.643275532, 560366.366618181 6260577.216547658, 559811.651013203 6260791.993638052, 559307.3640995866 6260713.242038241, 558709.4239020129 6260326.643275532, 558968.771457587 6260956.65607402, 559242.5272106931 6261393.369491154, 559437.0378773736 6261830.082908289, 559040.8124452465 6261758.490544824, 559790.038716905 6262717.82821525, 559588.3239514586 6263068.630796227, 558500.5050378004 6263755.917485487, 559069.6288403103 6264135.357011849, 559278.5477045227 6264436.0449384, 558961.567358821 6264579.22966533, 558442.8722476728 6264657.981265141, 558025.0345192477 6264836.962173802, 557477.5230130358 6264894.236064574, 556598.6229635901 6264865.599119188, 556144.7647413353 6264922.87300996, 556224.0098277607 6265517.089626716, 556519.3778771646 6266204.3763159765, 557319.0328401849 6265975.28075289, 557895.3607414607 6265717.548244417, 558781.4648896724 6265560.045044795, 559220.9149143952 6265509.930390369, 559674.77313665 6265574.363517487, 560164.6518527344 6265724.707480763, 560337.5502231172 6265975.28075289, 560387.9789144788 6266326.083333866, 560899.4699268611 6266204.3763159765, 562736.5151121779 6265624.478171913, 563608.2110628576 6265431.178790558, 563680.2520505172 6265459.815735945, 564234.9676554953 6266655.4082058035, 564595.1725937927 6266433.471879063, 564861.7242481327 6267063.484677551, 564976.989828388 6267178.032459095, 565510.0931370681 6267314.057949678, 565841.4816803017 6267242.465586213, 566280.9317050246 6267034.847732166, 565956.7472605569 6266791.433696386, 565884.7062728974 6266404.834933677, 566151.2579272375 6266082.669298086, 566187.2784210672 6265681.752062685, 566079.2169395781 6265452.656499598, 565776.6447914082 6265144.8093367005, 565740.6242975785 6264944.350718999, 565891.9103716633 6264615.025847062, 566100.8292358759 6265058.898500542, 566763.6063223431 6265044.580027849, 566907.6882976621 6264987.3061370775, 567700.1391619164 6264099.560830117, 568002.7113100863 6264142.516248195, 568442.1613348091 6264328.656393204, 568247.6506681284 6263634.210467597, 568053.1400014479 6263032.834614494, 567599.2817791931 6262846.694469486, 567131.0153594065 6262402.821816006, 567037.3620754492 6262130.77083484, 567037.3620754492 6261636.783526935, 566677.1571371518 6261171.433164414, 565747.8283963443 6260398.235638997, 565430.8480506426 6259947.20374917, 564840.1119518349 6259596.401168193, 564631.1930876224 6259388.783314145, 564220.5594579633 6258794.566697389, 563946.8037048574 6258071.483826397, 564451.0906184737 6258214.668553326, 564897.7447419625 6258250.464735058, 565063.4390135793 6258150.235426208, 565279.5619765578 6257649.0888819555)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5261,Saint-Médard-en-Jalles,33,2024-05-07,0,,,,"MULTIPOLYGON (((409534.15075552056 6428511.42352659, 409145.12942215934 6428110.506291188, 409044.2720394361 6427788.340655597, 409015.45564437227 6426886.276875943, 408936.2105579468 6426599.907422084, 408331.06626160716 6425518.862733769, 407264.8596442468 6424767.142917391, 407091.9612738641 6424480.773463532, 406717.34813803475 6424165.767064288, 406349.9391009714 6424051.219282744, 406227.4694219503 6423356.773357138, 404109.46438476146 6423829.282956004, 403742.0553476981 6424566.68429969, 403252.1766316136 6425719.32135147, 402611.0118414442 6425533.181206462, 402049.09213770024 6425468.748079344, 398612.7370263429 6425232.493279911, 397841.8984583864 6424946.123826052, 396977.4066064726 6424731.346735658, 395536.58685328293 6423965.308446587, 394081.35890256136 6424452.136518147, 393512.23510005145 6425125.104734714, 393454.60230992385 6427151.168620762, 393447.39821115794 6428268.00949081, 394844.9933717519 6428038.913927724, 396746.87544596224 6429198.71021585, 397726.63287813123 6432434.685044451, 398555.1042362153 6432334.4557356, 400363.33302646835 6431597.054391914, 402445.31756982737 6431246.251810938, 402985.6249772735 6431138.863265741, 404116.6684835274 6430516.009703599, 404390.42423663347 6430215.321777048, 404930.73164407955 6429914.633850496, 405262.1201873132 6429871.678432417, 405672.75381697225 6429664.0605783705, 406753.3686318645 6429420.64654259, 407005.51208867267 6429427.8057789365, 406947.87929854513 6429749.971414528, 408914.598261649 6428876.544580259, 409534.15075552056 6428511.42352659)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5256,Bayonne,64,2023-05-09,0.610714,,,,"MULTIPOLYGON (((338970.00334305654 6278797.473049401, 339301.39188629016 6278990.772430755, 339546.3312443324 6279019.409376142, 340504.47638020356 6278654.288322472, 341131.23297284107 6278310.6449778415, 341757.9895654785 6278432.351995732, 342067.76581241435 6277938.364687826, 342298.2969729247 6277286.874180297, 342708.93060258374 6276800.0461087385, 342730.5428988816 6276434.925055069, 341981.3166272229 6276263.103382754, 341347.3559358195 6275726.160656769, 340446.84359007597 6275361.039603099, 340446.84359007597 6274867.052295194, 340389.21079994837 6274573.523604989, 340079.4345530126 6274258.517205745, 339697.6173184173 6274143.969424201, 339207.7386023329 6274759.663749997, 338746.67628131213 6274401.701932674, 338602.5943059932 6274086.695533429, 338602.5943059932 6273843.28149765, 338436.9000343764 6273843.28149765, 337406.7139108458 6273005.650845114, 336967.2638861229 6272404.2749920115, 337075.3253676122 6272218.134847003, 336462.9769725065 6271938.924629492, 336203.62941693235 6271623.918230247, 336261.26220706 6272139.383247192, 336109.9761329751 6273077.243208579, 336153.2007255708 6273356.453426091, 336318.89499718754 6273657.141352642, 336628.67124412337 6273972.147751886, 336700.71223178285 6274401.701932674, 336571.0384539957 6274580.682841335, 336102.7720342091 6274544.886659604, 335591.2810218268 6274716.708331918, 335591.2810218268 6275081.829385588, 336001.91465148586 6275396.835784832, 336462.9769725065 6276427.765818723, 336614.2630465914 6276986.186253746, 336765.54912067635 6277229.600289526, 336815.97781203804 6277609.039815889, 336751.14092314447 6277830.976142629, 336823.18191080395 6278432.351995732, 337197.7950466332 6278410.874286692, 338191.9606763341 6278568.377486315, 338761.0844788441 6278869.065412866, 338970.00334305654 6278797.473049401)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5248,Bayonne,64,2024-09-10,34.471429,,,,"MULTIPOLYGON (((338970.00334305654 6278797.473049401, 339301.39188629016 6278990.772430755, 339546.3312443324 6279019.409376142, 340504.47638020356 6278654.288322472, 341131.23297284107 6278310.6449778415, 341757.9895654785 6278432.351995732, 342067.76581241435 6277938.364687826, 342298.2969729247 6277286.874180297, 342708.93060258374 6276800.0461087385, 342730.5428988816 6276434.925055069, 341981.3166272229 6276263.103382754, 341347.3559358195 6275726.160656769, 340446.84359007597 6275361.039603099, 340446.84359007597 6274867.052295194, 340389.21079994837 6274573.523604989, 340079.4345530126 6274258.517205745, 339697.6173184173 6274143.969424201, 339207.7386023329 6274759.663749997, 338746.67628131213 6274401.701932674, 338602.5943059932 6274086.695533429, 338602.5943059932 6273843.28149765, 338436.9000343764 6273843.28149765, 337406.7139108458 6273005.650845114, 336967.2638861229 6272404.2749920115, 337075.3253676122 6272218.134847003, 336462.9769725065 6271938.924629492, 336203.62941693235 6271623.918230247, 336261.26220706 6272139.383247192, 336109.9761329751 6273077.243208579, 336153.2007255708 6273356.453426091, 336318.89499718754 6273657.141352642, 336628.67124412337 6273972.147751886, 336700.71223178285 6274401.701932674, 336571.0384539957 6274580.682841335, 336102.7720342091 6274544.886659604, 335591.2810218268 6274716.708331918, 335591.2810218268 6275081.829385588, 336001.91465148586 6275396.835784832, 336462.9769725065 6276427.765818723, 336614.2630465914 6276986.186253746, 336765.54912067635 6277229.600289526, 336815.97781203804 6277609.039815889, 336751.14092314447 6277830.976142629, 336823.18191080395 6278432.351995732, 337197.7950466332 6278410.874286692, 338191.9606763341 6278568.377486315, 338761.0844788441 6278869.065412866, 338970.00334305654 6278797.473049401)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-523b,Saint-Médard-en-Jalles,33,2025-06-23,3.121429,,,,"MULTIPOLYGON (((409534.15075552056 6428511.42352659, 409145.12942215934 6428110.506291188, 409044.2720394361 6427788.340655597, 409015.45564437227 6426886.276875943, 408936.2105579468 6426599.907422084, 408331.06626160716 6425518.862733769, 407264.8596442468 6424767.142917391, 407091.9612738641 6424480.773463532, 406717.34813803475 6424165.767064288, 406349.9391009714 6424051.219282744, 406227.4694219503 6423356.773357138, 404109.46438476146 6423829.282956004, 403742.0553476981 6424566.68429969, 403252.1766316136 6425719.32135147, 402611.0118414442 6425533.181206462, 402049.09213770024 6425468.748079344, 398612.7370263429 6425232.493279911, 397841.8984583864 6424946.123826052, 396977.4066064726 6424731.346735658, 395536.58685328293 6423965.308446587, 394081.35890256136 6424452.136518147, 393512.23510005145 6425125.104734714, 393454.60230992385 6427151.168620762, 393447.39821115794 6428268.00949081, 394844.9933717519 6428038.913927724, 396746.87544596224 6429198.71021585, 397726.63287813123 6432434.685044451, 398555.1042362153 6432334.4557356, 400363.33302646835 6431597.054391914, 402445.31756982737 6431246.251810938, 402985.6249772735 6431138.863265741, 404116.6684835274 6430516.009703599, 404390.42423663347 6430215.321777048, 404930.73164407955 6429914.633850496, 405262.1201873132 6429871.678432417, 405672.75381697225 6429664.0605783705, 406753.3686318645 6429420.64654259, 407005.51208867267 6429427.8057789365, 406947.87929854513 6429749.971414528, 408914.598261649 6428876.544580259, 409534.15075552056 6428511.42352659)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-521d,Saint-Médard-en-Jalles,33,2025-01-21,0.1,,,,"MULTIPOLYGON (((409534.15075552056 6428511.42352659, 409145.12942215934 6428110.506291188, 409044.2720394361 6427788.340655597, 409015.45564437227 6426886.276875943, 408936.2105579468 6426599.907422084, 408331.06626160716 6425518.862733769, 407264.8596442468 6424767.142917391, 407091.9612738641 6424480.773463532, 406717.34813803475 6424165.767064288, 406349.9391009714 6424051.219282744, 406227.4694219503 6423356.773357138, 404109.46438476146 6423829.282956004, 403742.0553476981 6424566.68429969, 403252.1766316136 6425719.32135147, 402611.0118414442 6425533.181206462, 402049.09213770024 6425468.748079344, 398612.7370263429 6425232.493279911, 397841.8984583864 6424946.123826052, 396977.4066064726 6424731.346735658, 395536.58685328293 6423965.308446587, 394081.35890256136 6424452.136518147, 393512.23510005145 6425125.104734714, 393454.60230992385 6427151.168620762, 393447.39821115794 6428268.00949081, 394844.9933717519 6428038.913927724, 396746.87544596224 6429198.71021585, 397726.63287813123 6432434.685044451, 398555.1042362153 6432334.4557356, 400363.33302646835 6431597.054391914, 402445.31756982737 6431246.251810938, 402985.6249772735 6431138.863265741, 404116.6684835274 6430516.009703599, 404390.42423663347 6430215.321777048, 404930.73164407955 6429914.633850496, 405262.1201873132 6429871.678432417, 405672.75381697225 6429664.0605783705, 406753.3686318645 6429420.64654259, 407005.51208867267 6429427.8057789365, 406947.87929854513 6429749.971414528, 408914.598261649 6428876.544580259, 409534.15075552056 6428511.42352659)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-520e,Rennes,35,2025-07-28,0.746154,,,,"MULTIPOLYGON (((355164.81736890844 6793568.044068974, 355842.00265290757 6793739.865741289, 356295.8608751623 6793911.687413604, 356288.6567763964 6793210.082251651, 356223.8198875028 6792909.3943251, 355892.4313442692 6792887.91661606, 355683.5124800567 6792365.292362768, 355280.0829491636 6791814.031164091, 355402.5526281847 6791427.432401382, 355712.3288751205 6791105.266765792, 355870.81904797134 6790632.757166925, 355791.57396154595 6790303.432294988, 355546.6346035037 6789916.833532279, 355272.87885039765 6789157.954479555, 355258.47065286577 6788463.508553947, 355359.328035589 6788162.820627396, 355957.26823316276 6787804.858810073, 355683.5124800567 6786759.6103034895, 355467.38951707823 6786444.603904245, 355027.9394923554 6786201.189868466, 354365.16240588814 6785750.157978639, 353954.5287762291 6785692.884087867, 353234.1188996343 6786072.323614229, 352974.77134406014 6786015.049723458, 353090.0369243153 6785542.540124591, 352722.62788725196 6785456.629288434, 352319.19835635886 6785456.629288434, 351879.74833163596 6785535.380888245, 351281.8081340623 6786007.890487111, 350554.1941587015 6785964.935069033, 350251.62201053166 6785993.572014418, 349941.8457635959 6786143.915977694, 350064.315442617 6786444.603904245, 350561.39825746743 6786659.380994639, 350791.9294179778 6786838.3619033005, 351116.11386244546 6787711.788737569, 350741.5007266161 6787826.336519113, 350438.9285784463 6787804.858810073, 349509.59983763896 6787611.559428719, 348818.00635610794 6787246.438375049, 348450.5973190446 6786931.431975805, 347780.61613381136 6786444.603904245, 347240.30872636527 6786186.871395773, 346642.3685287915 6786265.622995584, 346390.22507198335 6786351.533831742, 346469.47015840875 6786788.247248876, 346361.4086769195 6787045.979757348, 346440.653763345 6787418.260047364, 346808.06280040834 6787769.062628341, 347125.0431461101 6788291.686881633, 347211.49233130144 6788263.049936246, 347831.04482517304 6788721.24106242, 347708.5751461519 6789100.680588783, 347694.16694862 6789408.52775168, 348018.35139308765 6789573.190187649, 348501.0260104062 6790160.247568059, 348637.90388695925 6790711.508766736, 348133.61697334284 6791312.884619839, 347586.1054671308 6791799.712691398, 348774.78176351223 6793159.967597226, 349192.6194919373 6792959.508979525, 349408.7424549157 6792952.349743178, 350186.7851216381 6793074.056761068, 350453.3367759782 6793009.62363395, 350777.52122044587 6792236.426108533, 351065.68517108384 6791835.508873131, 351526.74749210454 6791914.260472942, 352167.91228227393 6791957.21589102, 352686.6073934222 6792114.719090642, 353219.7107021024 6792615.865634895, 353443.03776384675 6792730.413416438, 354069.79435648426 6792630.184107588, 354502.0402824412 6792687.45799836, 354905.4698133343 6792895.075852407, 355071.1640849511 6793131.33065184, 355164.81736890844 6793568.044068974)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-51f0,Saint-Médard-en-Jalles,33,2023-04-12,0,,,,"MULTIPOLYGON (((409534.15075552056 6428511.42352659, 409145.12942215934 6428110.506291188, 409044.2720394361 6427788.340655597, 409015.45564437227 6426886.276875943, 408936.2105579468 6426599.907422084, 408331.06626160716 6425518.862733769, 407264.8596442468 6424767.142917391, 407091.9612738641 6424480.773463532, 406717.34813803475 6424165.767064288, 406349.9391009714 6424051.219282744, 406227.4694219503 6423356.773357138, 404109.46438476146 6423829.282956004, 403742.0553476981 6424566.68429969, 403252.1766316136 6425719.32135147, 402611.0118414442 6425533.181206462, 402049.09213770024 6425468.748079344, 398612.7370263429 6425232.493279911, 397841.8984583864 6424946.123826052, 396977.4066064726 6424731.346735658, 395536.58685328293 6423965.308446587, 394081.35890256136 6424452.136518147, 393512.23510005145 6425125.104734714, 393454.60230992385 6427151.168620762, 393447.39821115794 6428268.00949081, 394844.9933717519 6428038.913927724, 396746.87544596224 6429198.71021585, 397726.63287813123 6432434.685044451, 398555.1042362153 6432334.4557356, 400363.33302646835 6431597.054391914, 402445.31756982737 6431246.251810938, 402985.6249772735 6431138.863265741, 404116.6684835274 6430516.009703599, 404390.42423663347 6430215.321777048, 404930.73164407955 6429914.633850496, 405262.1201873132 6429871.678432417, 405672.75381697225 6429664.0605783705, 406753.3686318645 6429420.64654259, 407005.51208867267 6429427.8057789365, 406947.87929854513 6429749.971414528, 408914.598261649 6428876.544580259, 409534.15075552056 6428511.42352659)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-51e0,Bayonne,64,2025-07-21,15.9,,,,"MULTIPOLYGON (((338970.00334305654 6278797.473049401, 339301.39188629016 6278990.772430755, 339546.3312443324 6279019.409376142, 340504.47638020356 6278654.288322472, 341131.23297284107 6278310.6449778415, 341757.9895654785 6278432.351995732, 342067.76581241435 6277938.364687826, 342298.2969729247 6277286.874180297, 342708.93060258374 6276800.0461087385, 342730.5428988816 6276434.925055069, 341981.3166272229 6276263.103382754, 341347.3559358195 6275726.160656769, 340446.84359007597 6275361.039603099, 340446.84359007597 6274867.052295194, 340389.21079994837 6274573.523604989, 340079.4345530126 6274258.517205745, 339697.6173184173 6274143.969424201, 339207.7386023329 6274759.663749997, 338746.67628131213 6274401.701932674, 338602.5943059932 6274086.695533429, 338602.5943059932 6273843.28149765, 338436.9000343764 6273843.28149765, 337406.7139108458 6273005.650845114, 336967.2638861229 6272404.2749920115, 337075.3253676122 6272218.134847003, 336462.9769725065 6271938.924629492, 336203.62941693235 6271623.918230247, 336261.26220706 6272139.383247192, 336109.9761329751 6273077.243208579, 336153.2007255708 6273356.453426091, 336318.89499718754 6273657.141352642, 336628.67124412337 6273972.147751886, 336700.71223178285 6274401.701932674, 336571.0384539957 6274580.682841335, 336102.7720342091 6274544.886659604, 335591.2810218268 6274716.708331918, 335591.2810218268 6275081.829385588, 336001.91465148586 6275396.835784832, 336462.9769725065 6276427.765818723, 336614.2630465914 6276986.186253746, 336765.54912067635 6277229.600289526, 336815.97781203804 6277609.039815889, 336751.14092314447 6277830.976142629, 336823.18191080395 6278432.351995732, 337197.7950466332 6278410.874286692, 338191.9606763341 6278568.377486315, 338761.0844788441 6278869.065412866, 338970.00334305654 6278797.473049401)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-518c,Saint-Médard-en-Jalles,33,2025-05-06,0,,,,"MULTIPOLYGON (((409534.15075552056 6428511.42352659, 409145.12942215934 6428110.506291188, 409044.2720394361 6427788.340655597, 409015.45564437227 6426886.276875943, 408936.2105579468 6426599.907422084, 408331.06626160716 6425518.862733769, 407264.8596442468 6424767.142917391, 407091.9612738641 6424480.773463532, 406717.34813803475 6424165.767064288, 406349.9391009714 6424051.219282744, 406227.4694219503 6423356.773357138, 404109.46438476146 6423829.282956004, 403742.0553476981 6424566.68429969, 403252.1766316136 6425719.32135147, 402611.0118414442 6425533.181206462, 402049.09213770024 6425468.748079344, 398612.7370263429 6425232.493279911, 397841.8984583864 6424946.123826052, 396977.4066064726 6424731.346735658, 395536.58685328293 6423965.308446587, 394081.35890256136 6424452.136518147, 393512.23510005145 6425125.104734714, 393454.60230992385 6427151.168620762, 393447.39821115794 6428268.00949081, 394844.9933717519 6428038.913927724, 396746.87544596224 6429198.71021585, 397726.63287813123 6432434.685044451, 398555.1042362153 6432334.4557356, 400363.33302646835 6431597.054391914, 402445.31756982737 6431246.251810938, 402985.6249772735 6431138.863265741, 404116.6684835274 6430516.009703599, 404390.42423663347 6430215.321777048, 404930.73164407955 6429914.633850496, 405262.1201873132 6429871.678432417, 405672.75381697225 6429664.0605783705, 406753.3686318645 6429420.64654259, 407005.51208867267 6429427.8057789365, 406947.87929854513 6429749.971414528, 408914.598261649 6428876.544580259, 409534.15075552056 6428511.42352659)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-517d,Bayonne,64,2024-10-22,20.685714,,,,"MULTIPOLYGON (((338970.00334305654 6278797.473049401, 339301.39188629016 6278990.772430755, 339546.3312443324 6279019.409376142, 340504.47638020356 6278654.288322472, 341131.23297284107 6278310.6449778415, 341757.9895654785 6278432.351995732, 342067.76581241435 6277938.364687826, 342298.2969729247 6277286.874180297, 342708.93060258374 6276800.0461087385, 342730.5428988816 6276434.925055069, 341981.3166272229 6276263.103382754, 341347.3559358195 6275726.160656769, 340446.84359007597 6275361.039603099, 340446.84359007597 6274867.052295194, 340389.21079994837 6274573.523604989, 340079.4345530126 6274258.517205745, 339697.6173184173 6274143.969424201, 339207.7386023329 6274759.663749997, 338746.67628131213 6274401.701932674, 338602.5943059932 6274086.695533429, 338602.5943059932 6273843.28149765, 338436.9000343764 6273843.28149765, 337406.7139108458 6273005.650845114, 336967.2638861229 6272404.2749920115, 337075.3253676122 6272218.134847003, 336462.9769725065 6271938.924629492, 336203.62941693235 6271623.918230247, 336261.26220706 6272139.383247192, 336109.9761329751 6273077.243208579, 336153.2007255708 6273356.453426091, 336318.89499718754 6273657.141352642, 336628.67124412337 6273972.147751886, 336700.71223178285 6274401.701932674, 336571.0384539957 6274580.682841335, 336102.7720342091 6274544.886659604, 335591.2810218268 6274716.708331918, 335591.2810218268 6275081.829385588, 336001.91465148586 6275396.835784832, 336462.9769725065 6276427.765818723, 336614.2630465914 6276986.186253746, 336765.54912067635 6277229.600289526, 336815.97781203804 6277609.039815889, 336751.14092314447 6277830.976142629, 336823.18191080395 6278432.351995732, 337197.7950466332 6278410.874286692, 338191.9606763341 6278568.377486315, 338761.0844788441 6278869.065412866, 338970.00334305654 6278797.473049401)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-516e,Saint-Médard-en-Jalles,33,2024-08-20,36.101504,,,,"MULTIPOLYGON (((409534.15075552056 6428511.42352659, 409145.12942215934 6428110.506291188, 409044.2720394361 6427788.340655597, 409015.45564437227 6426886.276875943, 408936.2105579468 6426599.907422084, 408331.06626160716 6425518.862733769, 407264.8596442468 6424767.142917391, 407091.9612738641 6424480.773463532, 406717.34813803475 6424165.767064288, 406349.9391009714 6424051.219282744, 406227.4694219503 6423356.773357138, 404109.46438476146 6423829.282956004, 403742.0553476981 6424566.68429969, 403252.1766316136 6425719.32135147, 402611.0118414442 6425533.181206462, 402049.09213770024 6425468.748079344, 398612.7370263429 6425232.493279911, 397841.8984583864 6424946.123826052, 396977.4066064726 6424731.346735658, 395536.58685328293 6423965.308446587, 394081.35890256136 6424452.136518147, 393512.23510005145 6425125.104734714, 393454.60230992385 6427151.168620762, 393447.39821115794 6428268.00949081, 394844.9933717519 6428038.913927724, 396746.87544596224 6429198.71021585, 397726.63287813123 6432434.685044451, 398555.1042362153 6432334.4557356, 400363.33302646835 6431597.054391914, 402445.31756982737 6431246.251810938, 402985.6249772735 6431138.863265741, 404116.6684835274 6430516.009703599, 404390.42423663347 6430215.321777048, 404930.73164407955 6429914.633850496, 405262.1201873132 6429871.678432417, 405672.75381697225 6429664.0605783705, 406753.3686318645 6429420.64654259, 407005.51208867267 6429427.8057789365, 406947.87929854513 6429749.971414528, 408914.598261649 6428876.544580259, 409534.15075552056 6428511.42352659)))"
albopictus_field_surveillance_traps_geo.fid-4228c831_19d2a78f364_-5161,Rennes,35,2024-08-09,0.010204,,,,"MULTIPOLYGON (((355164.81736890844 6793568.044068974, 355842.00265290757 6793739.865741289, 356295.8608751623 6793911.687413604, 356288.6567763964 6793210.082251651, 356223.8198875028 6792909.3943251, 355892.4313442692 6792887.91661606, 355683.5124800567 6792365.292362768, 355280.0829491636 6791814.031164091, 355402.5526281847 6791427.432401382, 355712.3288751205 6791105.266765792, 355870.81904797134 6790632.757166925, 355791.57396154595 6790303.432294988, 355546.6346035037 6789916.833532279, 355272.87885039765 6789157.954479555, 355258.47065286577 6788463.508553947, 355359.328035589 6788162.820627396, 355957.26823316276 6787804.858810073, 355683.5124800567 6786759.6103034895, 355467.38951707823 6786444.603904245, 355027.9394923554 6786201.189868466, 354365.16240588814 6785750.157978639, 353954.5287762291 6785692.884087867, 353234.1188996343 6786072.323614229, 352974.77134406014 6786015.049723458, 353090.0369243153 6785542.540124591, 352722.62788725196 6785456.629288434, 352319.19835635886 6785456.629288434, 351879.74833163596 6785535.380888245, 351281.8081340623 6786007.890487111, 350554.1941587015 6785964.935069033, 350251.62201053166 6785993.572014418, 349941.8457635959 6786143.915977694, 350064.315442617 6786444.603904245, 350561.39825746743 6786659.380994639, 350791.9294179778 6786838.3619033005, 351116.11386244546 6787711.788737569, 350741.5007266161 6787826.336519113, 350438.9285784463 6787804.858810073, 349509.59983763896 6787611.559428719, 348818.00635610794 6787246.438375049, 348450.5973190446 6786931.431975805, 347780.61613381136 6786444.603904245, 347240.30872636527 6786186.871395773, 346642.3685287915 6786265.622995584, 346390.22507198335 6786351.533831742, 346469.47015840875 6786788.247248876, 346361.4086769195 6787045.979757348, 346440.653763345 6787418.260047364, 346808.06280040834 6787769.062628341, 347125.0431461101 6788291.686881633, 347211.49233130144 6788263.049936246, 347831.04482517304 6788721.24106242, 347708.5751461519 6789100.680588783, 347694.16694862 6789408.52775168, 348018.35139308765 6789573.190187649, 348501.0260104062 6790160.247568059, 348637.90388695925 6790711.508766736, 348133.61697334284 6791312.884619839, 347586.1054671308 6791799.712691398, 348774.78176351223 6793159.967597226, 349192.6194919373 6792959.508979525, 349408.7424549157 6792952.349743178, 350186.7851216381 6793074.056761068, 350453.3367759782 6793009.62363395, 350777.52122044587 6792236.426108533, 351065.68517108384 6791835.508873131, 351526.74749210454 6791914.260472942, 352167.91228227393 6791957.21589102, 352686.6073934222 6792114.719090642, 353219.7107021024 6792615.865634895, 353443.03776384675 6792730.413416438, 354069.79435648426 6792630.184107588, 354502.0402824412 6792687.45799836, 354905.4698133343 6792895.075852407, 355071.1640849511 6793131.33065184, 355164.81736890844 6793568.044068974)))"
